Customer_ID,Total_MonetaryValue,Total_Quantity,Order_Frequency,Favorite_Category,favorite_Region,Customer_Type,Log_Total_MonetaryValue,Log_Total_Quantity,Cluster_KMeans,PCA1,PCA2
CUS5896,35952.52,6806,290,Alcoholic Beverages,Sachsen-Anhalt,B2C,10.489982272125076,8.825706773447951,0,-1.2724617627301424,-0.46543102459828056
CUS5897,44961.38,7405,313,Juices,Nordrhein-Westfalen,B2C,10.713581419109575,8.910045761473558,2,-0.9005584140260935,0.8393673011173512
CUS5898,45816.64,7429,307,Water,Mecklenburg-Vorpommern,B2C,10.73242444878839,8.913281137711804,2,-0.9143452489281456,0.4914076421885091
CUS5899,46991.07,7077,295,Soft Drinks,Sachsen-Anhalt,B2C,10.757734143052545,8.864746660905409,0,-0.9958313922502053,-0.19951773113676138
CUS59,49084.57,7589,301,Water,Bayern,B2C,10.80132038056811,8.934586870389676,2,-0.8727948908052903,0.13840715779341528
CUS590,262173.59,44533,292,Juices,Schleswig-Holstein,B2B,12.476765934860437,10.704008221364402,3,1.8588877101235264,-0.6361721416969176
CUS5900,250965.84,49678,315,Juices,Berlin,B2B,12.433076097832636,10.813337587580296,1,2.0319928517042936,0.6865360000689834
CUS5901,272217.88,43455,286,Soft Drinks,Brandenburg,B2B,12.5143617275583,10.679504210918369,3,1.8383624377737242,-0.9834613673036118
CUS5902,261918.59,44398,287,Alcoholic Beverages,Schleswig-Holstein,B2B,12.475792827240268,10.700972225644158,3,1.8291919362291555,-0.9244804916585981
CUS5903,270373.52,48946,311,Soft Drinks,Schleswig-Holstein,B2B,12.507563387941717,10.798493359052951,1,2.059934302763473,0.45124493342967753
CUS5904,213117.29,45166,308,Juices,Saarland,B2B,12.269602642653323,10.718122010680352,1,1.7853702062532448,0.30163599143794145
CUS5905,46619.64,7748,323,Water,Sachsen,B2C,10.749798640509248,8.95531908176395,2,-0.7819210785881597,1.4105431207002137
CUS5906,232645.22,45905,300,Water,Sachsen,B2B,12.357274209558597,10.734351106459908,3,1.8276481546605625,-0.16781845540061846
CUS5907,42936.41,6469,279,Juices,Schleswig-Holstein,B2C,10.667498752892639,8.774931387494947,0,-1.2259020573860087,-1.1097230835017915
CUS5908,45285.659999999996,7424,309,Water,Bayern,B2C,10.720767786866809,8.9126079636709,2,-0.9138252864324216,0.6077616094452859
CUS5909,46157.78,6916,288,Soft Drinks,Rheinland-Pfalz,B2C,10.73984247102335,8.841737428600585,0,-1.0658622746358668,-0.6005362258140229
CUS591,238230.15,43331,290,Water,Hamburg,B2B,12.380996699813481,10.676646671065457,3,1.748156866288642,-0.7425043122039264
CUS5910,248927.47,46807,316,Water,Baden-Württemberg,B2B,12.424920865100875,10.753809407468072,1,1.9832301575014337,0.7492743211859326
CUS5911,49113.19,7487,304,Alcoholic Beverages,Baden-Württemberg,B2C,10.801903274066227,8.921057018157429,2,-0.867198580212004,0.3125306100423697
CUS5912,39261.74,6197,267,Alcoholic Beverages,Mecklenburg-Vorpommern,B2C,10.57803125653118,8.731981938347694,0,-1.3968511437037328,-1.7925761533886684
CUS5913,37210.79,7296,302,Water,Saarland,B2C,10.524380925531668,8.89521858376562,2,-1.1254244282582015,0.2195240501334529
CUS5914,282971.74,45206,301,Juices,Saarland,B2B,12.553105846897477,10.719007221086263,1,1.9809566665967,-0.12343906043863843
CUS5915,199496.13,43143,289,Soft Drinks,Saarland,B2B,12.203555129243664,10.672298637017063,3,1.5942192659307082,-0.7867832080227853
CUS5916,37778.39,6996,294,Water,Schleswig-Holstein,B2C,10.539518994816099,8.853236764745898,0,-1.1888304005229091,-0.2402508088056263
CUS5917,34500.32,7072,307,Soft Drinks,Saarland,B2C,10.448752863157088,8.86403999703599,2,-1.1856386522294298,0.5160333230757441
CUS5918,49335.68,7028,308,Alcoholic Beverages,Berlin,B2C,10.806423099615099,8.857799727175905,2,-0.8926695731672193,0.5477715430951176
CUS5919,44828.86,7470,302,Juices,Thüringen,B2C,10.710629714235843,8.918784137975802,2,-0.9542795644944702,0.20400561224749053
CUS592,247207.31,45398,306,Alcoholic Beverages,Mecklenburg-Vorpommern,B2B,12.417986620505506,10.723245357355136,1,1.9002608401831966,0.174842611396116
CUS5920,214779.27,44832,296,Water,Schleswig-Holstein,B2B,12.277370784511707,10.710699754384043,3,1.7222587963613352,-0.3910410186384714
CUS5921,45435.22,7050,289,Juices,Berlin,B2C,10.724064863315116,8.860924729719041,0,-1.0582008463051749,-0.5430713806423203
CUS5922,42505.93,6806,278,Water,Baden-Württemberg,B2C,10.657422400443393,8.825706773447951,0,-1.199023721242744,-1.1704643340807517
CUS5923,45080.19,7680,321,Juices,Schleswig-Holstein,B2C,10.716220365320833,8.946505025998682,2,-0.8270037456751738,1.2982372730695413
CUS5924,39900.23,6967,280,Juices,Thüringen,B2C,10.59416242947048,8.849083518532339,0,-1.221580069606993,-1.0520782909401956
CUS5925,40847.69,7528,312,Water,Sachsen-Anhalt,B2C,10.61763003123049,8.926517509850122,2,-0.9712486941883254,0.7875192731631715
CUS5926,44965.71,7531,310,Juices,Saarland,B2C,10.713677717204071,8.926915889777042,2,-0.9029400295616441,0.6649459358191365
CUS5927,45549.87,7882,330,Soft Drinks,Sachsen,B2C,10.726585002395934,8.972463821059907,2,-0.7501902653164574,1.8150357563045942
CUS5928,38714.79,7186,287,Soft Drinks,Sachsen,B2C,10.564002806140207,8.880029117468442,0,-1.1845463209246734,-0.6480954676039218
CUS5929,40660.49,6617,289,Juices,Brandenburg,B2C,10.61303673186261,8.797548488481558,0,-1.1994922587040442,-0.5301625273058024
CUS593,220049.22,43374,297,Alcoholic Beverages,Hamburg,B2B,12.301611072011516,10.67763851724916,3,1.7210703242264778,-0.3326606023325007
CUS5930,44877.52,7539,302,Alcoholic Beverages,Sachsen,B2C,10.711714562825735,8.927977461002001,2,-0.9460737112712357,0.20324367903075197
CUS5931,42848.42,6836,290,Juices,Saarland,B2C,10.665447388345054,8.830104317913793,0,-1.1253984173115446,-0.4787307502965529
CUS5932,219935.69,45649,291,Water,Schleswig-Holstein,B2B,12.301095011192709,10.728758886023115,3,1.7295625359937188,-0.6827397396698146
CUS5933,42636.1,6995,296,Juices,Bremen,B2C,10.66048004526982,8.853093836138493,0,-1.0793826695248963,-0.1337417182970935
CUS5934,237161.73,45485,312,Juices,Rheinland-Pfalz,B2B,12.376501808971106,10.72515986528436,1,1.8996220453910522,0.5240944858942468
CUS5935,49322.18,7467,314,Alcoholic Beverages,Nordrhein-Westfalen,B2C,10.80614943208538,8.918382504661613,2,-0.8128878191513943,0.8896258434071593
CUS5936,35879.8,7080,282,Water,Bremen,B2C,10.487957612468204,8.865170419651774,0,-1.2850762012247763,-0.929976398928566
CUS5937,33639.52,6845,288,Water,Saarland,B2C,10.423486571755761,8.831419819090131,0,-1.3329127904053668,-0.5763802484340002
CUS5938,50832.98,7669,309,Alcoholic Beverages,Sachsen-Anhalt,B2C,10.836320307592054,8.945071894361302,2,-0.7934395097792907,0.5968104990875118
CUS5939,244387.37,45928,292,Water,Mecklenburg-Vorpommern,B2B,12.406513919222618,10.734852004820683,3,1.825961512349554,-0.6332649999127513
CUS594,282438.98,54928,347,Juices,Sachsen-Anhalt,B2B,12.551221346818782,10.913796721182786,1,2.378116871400726,2.5174258343463625
CUS5940,49477.7,8044,325,Alcoholic Beverages,Nordrhein-Westfalen,B2C,10.809297552919563,8.992806059426483,2,-0.6928057880273218,1.518806224738656
CUS5941,45484.49,7050,281,Water,Niedersachsen,B2C,10.725148652980373,8.860924729719041,0,-1.0996866201182869,-1.0049202042656316
CUS5942,287163.71,42281,281,Alcoholic Beverages,Niedersachsen,B2B,12.567811232561759,10.652116742555078,3,1.8338096349373236,-1.2739878868923806
CUS5943,258546.1,45436,286,Juices,Saarland,B2B,12.462833161362314,10.724082030088782,3,1.8316882981438434,-0.982957042457086
CUS5944,52400.0,7499,299,Alcoholic Beverages,Nordrhein-Westfalen,B2C,10.866680954096502,8.922658299524402,0,-0.8394066652580087,0.019016871995114433
CUS5945,40160.35,7448,310,Soft Drinks,Sachsen-Anhalt,B2C,10.60066036933847,8.915835074176277,2,-1.0042297659630453,0.674123957029528
CUS5946,40291.82,7487,308,Juices,Bayern,B2C,10.603928568290012,8.921057018157429,2,-1.0079920332710692,0.5580529110716654
CUS5947,44172.99,7411,311,Soft Drinks,Berlin,B2C,10.69589143331588,8.91085558740525,2,-0.9249805498261708,0.72517304819094
CUS5948,54614.72,7191,291,Water,Thüringen,B2C,10.908077032382177,8.880724576151456,0,-0.8812904722488832,-0.4427030316664997
CUS5949,46834.96,7275,305,Water,Baden-Württemberg,B2C,10.754406562924352,8.892336539638013,2,-0.9236256920145747,0.3758932692783242
CUS595,294754.25,47474,299,Soft Drinks,Berlin,B2B,12.593900629945825,10.767958535680487,3,2.0427083480514243,-0.2455274714768728
CUS5950,57024.49,7396,309,Alcoholic Beverages,Saarland,B2C,10.951253639838162,8.908829791587868,2,-0.7282530548003728,0.5909999936675958
CUS5951,44116.89,7648,315,Soft Drinks,Nordrhein-Westfalen,B2C,10.694620648107783,8.942330199321866,2,-0.8797789971624467,0.9538173866028724
CUS5952,272952.37,47955,323,Water,Hamburg,B2B,12.517056253717309,10.778039202827545,1,2.1149776670544322,1.144712836014588
CUS5953,40134.27,6924,313,Water,Rheinland-Pfalz,B2C,10.600010777838428,8.842893331055539,2,-1.0469360624097568,0.8527441631635778
CUS5954,40874.12,6839,299,Juices,Schleswig-Holstein,B2C,10.618276843975062,8.830543010616596,0,-1.1159743016844783,0.044214215051456444
CUS5955,41763.67,7369,299,Juices,Hamburg,B2C,10.639806045805983,8.905172985183382,0,-1.03895105381464,0.03708827116804126
CUS5956,50859.21,8613,344,Water,Saarland,B2C,10.836836167949103,9.061144065614055,2,-0.5152396717257571,2.6084031663291567
CUS5957,44470.02,7506,300,Juices,Berlin,B2C,10.702593020053031,8.923591197573002,2,-0.9676215772675164,0.08880119863264471
CUS5958,273652.03,41708,282,Alcoholic Beverages,Thüringen,B2B,12.519616269048678,10.638472211837653,3,1.788812273193258,-1.2116915408354096
CUS5959,47623.37,7339,299,Soft Drinks,Sachsen,B2C,10.771099883995051,8.901094121608562,0,-0.9347754903118489,0.02768306330492625
CUS596,41914.76,6978,303,Alcoholic Beverages,Bremen,B2C,10.643417168841252,8.850660919017152,2,-1.058203988733796,0.27174789946359246
CUS5960,36051.21,7024,288,Alcoholic Beverages,Bremen,B2C,10.492723444578896,8.857230494201946,0,-1.2557179832482093,-0.583413483366446
CUS5961,54887.28,7133,285,Alcoholic Beverages,Thüringen,B2C,10.913055125654902,8.872627365918836,0,-0.9154425600458413,-0.7887971818279269
CUS5962,231070.32,43620,286,Soft Drinks,Berlin,B2B,12.350481686440872,10.68329396475648,3,1.7072952261246548,-0.9716253453004025
CUS5963,37621.55,6509,287,Juices,Nordrhein-Westfalen,B2C,10.53535888365195,8.781094735202615,0,-1.2867379852556695,-0.6386412042452434
CUS5964,57738.63,7104,294,Soft Drinks,Bayern,B2C,10.963699045160372,8.868554040531201,0,-0.829579972800239,-0.27274988894758095
CUS5965,39973.49,7364,300,Alcoholic Beverages,Hessen,B2C,10.595996779647038,8.90449432889673,2,-1.0700387614757065,0.0980988745970811
CUS5966,37484.51,6927,301,Juices,Thüringen,B2C,10.531709737286786,8.843326450242271,2,-1.1660328612160609,0.16510908857253642
CUS5967,47981.82,7149,301,Alcoholic Beverages,Rheinland-Pfalz,B2C,10.778598309155903,8.874867635688053,2,-0.9389245884680462,0.14451561058014573
CUS5968,289685.22,49625,337,Alcoholic Beverages,Sachsen-Anhalt,B2B,12.576553616178073,10.812270168919962,1,2.2650585454226033,1.9458705354738546
CUS5969,43566.75,6556,264,Alcoholic Beverages,Hamburg,B2C,10.682072476740633,8.788288460263619,0,-1.2827937770550464,-1.9776074160141182
CUS597,30707.81,6967,292,Juices,Hamburg,B2C,10.332304863091117,8.849083518532339,0,-1.3722689353136241,-0.3400638961232187
CUS5970,50650.11,8034,338,Juices,Saarland,B2C,10.832716424540349,8.991562278171614,2,-0.6057796104236923,2.2675410203471666
CUS5971,251937.42,46870,310,Soft Drinks,Hamburg,B2B,12.436939971552185,10.755154426298283,1,1.9623552996995939,0.40195939046877366
CUS5972,49938.13,7360,313,Alcoholic Beverages,Thüringen,B2C,10.818560142776933,8.903951072058707,2,-0.8195181294320814,0.8320572752202845
CUS5973,50063.22,7794,315,Water,Schleswig-Holstein,B2C,10.821061860274208,8.961237781491876,2,-0.7612756568180584,0.9430664391998101
CUS5974,41362.23,7141,291,Soft Drinks,Niedersachsen,B2C,10.630147600910636,8.873748128154395,0,-1.1142413758471748,-0.421636010612169
CUS5975,256128.83,40303,258,Water,Schleswig-Holstein,B2B,12.453439743342894,10.604205998592391,3,1.5802729118300918,-2.5895636414339442
CUS5976,243305.51,46376,308,Soft Drinks,Bremen,B2B,12.402077285503662,10.744558925664444,1,1.9148036480171144,0.2898806114274164
CUS5977,42940.24,7270,304,Alcoholic Beverages,Hessen,B2C,10.667587948519317,8.891649112650057,2,-1.000503064455272,0.32464239805346784
CUS5978,40274.22,6748,290,Juices,Bayern,B2C,10.603491670475941,8.817149624743406,0,-1.1864020324555888,-0.47318919487153593
CUS5979,38520.78,7376,307,Juices,Rheinland-Pfalz,B2C,10.558979074605586,8.906122330884303,2,-1.0619541477181424,0.5047627896387081
CUS598,256362.84,43424,301,Alcoholic Beverages,Hamburg,B2B,12.454352964441851,10.678790591109305,1,1.8681446285682857,-0.11315519722291446
CUS5980,261028.33,47269,308,Soft Drinks,Baden-Württemberg,B2B,12.472388055470107,10.763631123787283,1,1.987513007112466,0.28326765874902154
CUS5981,235284.91,46947,313,Juices,Bremen,B2B,12.36855669191954,10.756795885220015,1,1.923601562205034,0.5800570867795249
CUS5982,38912.19,7372,299,Juices,Bremen,B2C,10.569088546683883,8.90557995798965,0,-1.0964870040366108,0.042286839531171565
CUS5983,36241.48,6769,287,Water,Schleswig-Holstein,B2C,10.497987190486588,8.820256365906321,0,-1.2861406993943547,-0.6387819858809884
CUS5984,41097.17,7382,301,Juices,Saarland,B2C,10.62371887394559,8.906935339059165,2,-1.040117286803983,0.15358921976837417
CUS5985,312000.19,48091,315,Alcoholic Beverages,Schleswig-Holstein,B2B,12.65076228088691,10.7808711220948,1,2.184255587255704,0.6728481228791068
CUS5986,212524.32,44659,290,Water,Mecklenburg-Vorpommern,B2B,12.266816413189638,10.70683352539415,3,1.6787663245712172,-0.7363004653326122
CUS5987,43127.340000000004,7347,298,Soft Drinks,Nordrhein-Westfalen,B2C,10.671935600609983,8.902183446335016,0,-1.0203395254711622,-0.022786740605520484
CUS5988,249886.4,47025,323,Soft Drinks,Hamburg,B2B,12.428765695383838,10.75845591922755,1,2.02715069106332,1.1526930865796579
CUS5989,47029.86,7120,300,Alcoholic Beverages,Hamburg,B2C,10.7585592609722,8.870803443982124,2,-0.963852035298111,0.08857755768051236
CUS599,260836.99,44926,293,Water,Brandenburg,B2B,12.471654765604116,10.712794229303016,3,1.8669964067881066,-0.5787246602974737
CUS5990,39899.08,7749,306,Alcoholic Beverages,Bremen,B2C,10.594133607888477,8.955448122347393,2,-0.9992225651240909,0.4407847275954868
CUS5991,46563.0,7748,320,Soft Drinks,Thüringen,B2C,10.748582989368131,8.95531908176395,2,-0.7988053971206046,1.2374697454590042
CUS5992,40339.03,7249,292,Juices,Schleswig-Holstein,B2C,10.605099555186657,8.88875674784872,0,-1.1174912654802127,-0.3631758573128797
CUS5993,40199.13,6871,272,Juices,Berlin,B2C,10.601625508432729,8.835210463664092,0,-1.2688899105358977,-1.5133700480789876
CUS5994,279452.08,42381,292,Water,Bayern,B2B,12.540589686286776,10.654479022780512,3,1.8716800786616017,-0.637218390013423
CUS5995,262826.29,46467,308,Alcoholic Beverages,Mecklenburg-Vorpommern,B2B,12.479252403428045,10.746519182633365,1,1.9795075259760548,0.2840290368937758
CUS5996,30625.8,6626,282,Soft Drinks,Bremen,B2C,10.32963072163002,8.798907492088226,0,-1.4673646114337915,-0.9133562863108253
CUS5997,44840.83,6875,301,Water,Nordrhein-Westfalen,B2C,10.71089668812852,8.83579236650274,2,-1.0254224172732231,0.1524189531804307
CUS5998,46260.64,7259,302,Alcoholic Beverages,Sachsen-Anhalt,B2C,10.742068386951237,8.890135107818843,2,-0.9513627074102506,0.20380552186905496
CUS5999,273694.49,47175,305,Juices,Schleswig-Holstein,B2B,12.519771416997502,10.76164056768034,1,2.00880705536234,0.10674855216844087
CUS6,258954.52,45482,287,Water,Hessen,B2B,12.464411588481372,10.725093908749692,3,1.8390818011818288,-0.9254276975785242
CUS60,40181.06,7300,313,Juices,Brandenburg,B2C,10.601175906342903,8.895766604056085,2,-1.0038935630164068,0.848737253794077
CUS600,37625.35,7032,291,Water,Saarland,B2C,10.535459881806162,8.858368636308018,0,-1.203956021563456,-0.4134944911877341
CUS6000,37056.25,7283,300,Water,Berlin,B2C,10.520219293092575,8.8934354408475,0,-1.1408419890916854,0.10452180968029291
CUS6001,49799.85,7151,307,Juices,Saarland,B2C,10.815787331140175,8.87514731685335,2,-0.8764951087887504,0.48807168735863665
CUS6002,40813.54,6487,272,Water,Baden-Württemberg,B2C,10.616793669455658,8.77770959579525,0,-1.302252523983098,-1.5102276435216822
CUS6003,255137.62,42469,283,Soft Drinks,Hessen,B2B,12.449562284282482,10.656553223307316,3,1.7511849954857768,-1.1501315451084717
CUS6004,47305.99,7254,307,Soft Drinks,Berlin,B2C,10.764413343688467,8.889446165318288,2,-0.9071460291377529,0.49080988784887125
CUS6005,28518.35,6951,300,Water,Bremen,B2C,10.25833808324467,8.846784666945227,0,-1.3922448244680483,0.12734425659918175
CUS6006,173237.56,38899,250,Water,Sachsen-Anhalt,B2B,12.062424883125926,10.568749529606537,3,1.1897536026014988,-3.0197920355662786
CUS6007,317247.45,50178,325,Alcoholic Beverages,Hessen,B2B,12.667440499827899,10.823351891463572,1,2.2846834455390663,1.2456757059769399
CUS6008,49077.76,7803,310,Water,Saarland,B2C,10.80118163363201,8.962391701743002,2,-0.8031055920767435,0.6558453548002835
CUS6009,237900.21,43257,287,Soft Drinks,Schleswig-Holstein,B2B,12.379610782448774,10.674937466353247,3,1.7297726443363446,-0.9154383539499913
CUS601,268262.14,48890,333,Juices,Sachsen-Anhalt,B2B,12.499723643449832,10.797348609444098,1,2.1691330953318024,1.721773377216224
CUS6010,43623.87,7698,330,Water,Thüringen,B2C,10.683382679557594,8.94884572927805,2,-0.8043386410101401,1.8199814465324873
CUS6011,295073.13,48433,320,Alcoholic Beverages,Hessen,B2B,12.594981891889974,10.787957325420447,1,2.1707406909918183,0.9650524033560044
CUS6012,44017.48,6815,286,Juices,Berlin,B2C,10.692364824725086,8.827028068509152,0,-1.1270100775625627,-0.7113772145184536
CUS6013,41283.55,6546,271,Juices,Nordrhein-Westfalen,B2C,10.628243616949568,8.786762208441091,0,-1.2909746892362677,-1.5694666087771378
CUS6014,219578.08,41461,297,Alcoholic Beverages,Baden-Württemberg,B2B,12.299467719963022,10.632532624093058,3,1.6834105987316375,-0.3291573463813487
CUS6015,260286.76,42070,291,Soft Drinks,Hessen,B2B,12.469543067210902,10.647113946209364,3,1.8023914259267726,-0.6891402451563058
CUS6016,210717.87,41183,265,Juices,Rheinland-Pfalz,B2B,12.25828015439629,10.625805110395854,3,1.474866178947911,-2.1726878865176706
CUS6017,46025.19,7173,290,Water,Berlin,B2C,10.73696586128034,8.878218658092228,0,-1.0285822449546755,-0.48758658799097077
CUS6018,41817.44,7382,307,Juices,Saarland,B2C,10.641092669560893,8.906935339059165,2,-0.9941229428191096,0.49863114445578455
CUS6019,240048.61,45992,293,Juices,Schleswig-Holstein,B2B,12.388600889296237,10.736244489978564,3,1.8177103975426998,-0.5743227090803206
CUS602,43270.61,7951,323,Juices,Saarland,B2C,10.675252040754131,8.98117874833641,2,-0.8223285893443663,1.4141373895671614
CUS6020,44150.71,7046,290,Water,Mecklenburg-Vorpommern,B2C,10.695386936878887,8.860357273327022,0,-1.0768198164770035,-0.483187811940528
CUS6021,48322.81,7575,302,Soft Drinks,Rheinland-Pfalz,B2C,10.785679678838,8.932740634865914,2,-0.8817649727125698,0.19742159994724626
CUS6022,51203.04,7634,296,Alcoholic Beverages,Berlin,B2C,10.843573714164664,8.940498217652733,0,-0.8600010502356416,-0.15376077185204354
CUS6023,42878.39,7557,315,Juices,Hamburg,B2C,10.666146569897228,8.930361883909434,2,-0.9126032794395721,0.9568102154532586
CUS6024,271300.3,49855,322,Soft Drinks,Rheinland-Pfalz,B2B,12.510985290379,10.81689412923042,1,2.1356439921192467,1.0845593819436323
CUS6025,224519.78,47117,313,Alcoholic Beverages,Bremen,B2B,12.321723543128135,10.76041037260293,1,1.8881607100772173,0.5832518318610158
CUS6026,307149.99,52957,330,Water,Hessen,B2B,12.635094729767735,10.877254425547346,1,2.3276100215356936,1.5326756501204826
CUS6027,224762.39,40214,274,Juices,Sachsen,B2B,12.322803527867329,10.601995339338169,3,1.5563737225140435,-1.6562032846767443
CUS6028,43202.22,6942,283,Soft Drinks,Sachsen,B2C,10.673670308491491,8.845489236753274,0,-1.143499503630376,-0.8845271967547077
CUS6029,45261.97,7337,316,Water,Rheinland-Pfalz,B2C,10.720244537891844,8.900821604915228,2,-0.8865598576951209,1.0127219062294968
CUS603,287884.4,44781,304,Alcoholic Beverages,Baden-Württemberg,B2B,12.570317763261572,10.709561551951284,1,2.003409746139456,0.04915200825605609
CUS6030,269024.92,49530,310,Water,Rheinland-Pfalz,B2B,12.502563010819275,10.810354015162442,1,2.0599880606816336,0.3930140532923891
CUS6031,39503.42,6765,277,Juices,Nordrhein-Westfalen,B2C,10.584167843363193,8.819665349340653,0,-1.2690651936718815,-1.2223210916072509
CUS6032,44171.69,6709,285,Alcoholic Beverages,Niedersachsen,B2C,10.695862003800249,8.811354229965728,0,-1.1419222996908078,-0.7681946001026126
CUS6033,46146.17,8051,314,Alcoholic Beverages,Sachsen,B2C,10.739590916273926,8.993675786759683,2,-0.807408501447633,0.8889637878517985
CUS6034,46613.11,7511,314,Juices,Rheinland-Pfalz,B2C,10.749658563981757,8.9242570208881,2,-0.8544313893047443,0.8933670758881914
CUS6035,43717.7,6901,311,Alcoholic Beverages,Saarland,B2C,10.685531207173184,8.839566503657949,2,-0.9902060411997236,0.73122543436104
CUS6036,48978.35,7234,302,Water,Mecklenburg-Vorpommern,B2C,10.799154059695358,8.886685639065584,2,-0.9074020442922724,0.19984048359107892
CUS6037,46626.07,8462,335,Soft Drinks,Rheinland-Pfalz,B2C,10.749936552743451,9.043458999670106,2,-0.648086621552769,2.096650036254052
CUS6038,293811.39,49293,312,Juices,Niedersachsen,B2B,12.590696713377989,10.80555764877031,1,2.138872665405358,0.5022954199609433
CUS6039,46217.89,7394,319,Water,Thüringen,B2C,10.741143867962322,8.9085593751449,2,-0.8474111004998033,1.183766113297874
CUS604,273726.61,49434,327,Soft Drinks,Hamburg,B2B,12.519888766813528,10.808413954331233,1,2.162660939921174,1.3731353416184273
CUS6040,39227.24,5971,263,Juices,Berlin,B2C,10.577152174572419,8.69483715865908,0,-1.4483253601072075,-2.0206410685320177
CUS6041,270140.29,47601,313,Alcoholic Beverages,Rheinland-Pfalz,B2B,12.506700397405048,10.770630056143553,1,2.047641058349345,0.5688170878085294
CUS6042,40872.83,6891,273,Juices,Mecklenburg-Vorpommern,B2C,10.618245283936673,8.83811659764782,0,-1.2476819170440514,-1.457093304686265
CUS6043,53292.33,7322,314,Alcoholic Beverages,Niedersachsen,B2C,10.883566461610238,8.89877535906107,2,-0.7651545158526049,0.885355690157428
CUS6044,303580.0,49475,327,Alcoholic Beverages,Schleswig-Holstein,B2B,12.623403740200065,10.8092429824949,1,2.248015159844032,1.365420122310584
CUS6045,281104.93,44158,303,Alcoholic Beverages,Hessen,B2B,12.546486852367595,10.69555203576704,1,1.967462988009003,-0.005768194947392369
CUS6046,33587.8,6761,289,Water,Bremen,B2C,10.421947957050058,8.819073983267831,0,-1.3387028681000102,-0.5176299069521293
CUS6047,44144.57,7020,299,Water,Niedersachsen,B2C,10.695247861246887,8.85666093701725,0,-1.0322069582037696,0.03658634505587776
CUS6048,239217.13999999998,45101,282,Juices,Mecklenburg-Vorpommern,B2B,12.385131134303602,10.716681870405523,3,1.74103667806881,-1.207547463737327
CUS6049,42861.81,7089,303,Alcoholic Beverages,Sachsen-Anhalt,B2C,10.665759829174302,8.866440619526173,2,-1.0273623208058638,0.2689257893367331
CUS605,40044.94,7298,301,Water,Rheinland-Pfalz,B2C,10.597782574074492,8.895492631451633,2,-1.0704467952586463,0.15635543316280873
CUS6050,251112.27,43293,280,Juices,Thüringen,B2B,12.433659391220425,10.675769336259801,3,1.737580596203471,-1.3235439179459727
CUS6051,33909.95,6967,292,Soft Drinks,Berlin,B2C,10.43149325006197,8.849083518532339,0,-1.2911145976845886,-0.34739773834405735
CUS6052,40705.909999999996,6263,275,Soft Drinks,Niedersachsen,B2C,10.614153135889664,8.742574237670638,0,-1.3164924039729977,-1.3342637224760872
CUS6053,48296.5,7152,287,Juices,Hessen,B2C,10.785135078466709,8.875287128108384,0,-1.007394274593622,-0.6640940226533365
CUS6054,40830.89,6908,293,Alcoholic Beverages,Schleswig-Holstein,B2C,10.617218672735316,8.840580188488795,0,-1.1406294757455697,-0.30277835898601385
CUS6055,43798.78,7788,336,Juices,Schleswig-Holstein,B2C,10.687384073520873,8.960467760919949,2,-0.7600337848353168,2.165150287331547
CUS6056,42792.8,7544,297,Soft Drinks,Brandenburg,B2C,10.664148511263608,8.928640371201949,0,-1.0109466050775435,-0.08189394620686448
CUS6057,34961.68,6943,291,Soft Drinks,Hessen,B2C,10.46203648587022,8.845633256340186,0,-1.2741677238927525,-0.4071212955927937
CUS6058,42976.47,6617,282,Soft Drinks,Thüringen,B2C,10.668431303875733,8.797548488481558,0,-1.1912452626778605,-0.9383059233967266
CUS6059,44894.51,6775,296,Water,Schleswig-Holstein,B2C,10.712093068730013,8.821142236331891,0,-1.0625884598706126,-0.13518857169736603
CUS606,215192.25,48326,318,Water,Hamburg,B2B,12.279291740606833,10.785745689666076,1,1.9000944259439034,0.8731158939729118
CUS6060,273371.42,46856,317,Alcoholic Beverages,Thüringen,B2B,12.518590320348801,10.754855689525833,1,2.0659984401535167,0.7999920408825322
CUS6061,45332.49,7136,307,Water,Bayern,B2C,10.72180133192646,8.873047798971067,2,-0.9550642357215112,0.49517656026702905
CUS6062,35925.48,6620,284,Soft Drinks,Baden-Württemberg,B2C,10.489229907036721,8.798001694924846,0,-1.3269110553657257,-0.8096474724854877
CUS6063,47320.31,7360,314,Soft Drinks,Brandenburg,B2C,10.76471600156374,8.903951072058707,2,-0.8582759727680557,0.8937595173902236
CUS6064,50462.27,7501,311,Alcoholic Beverages,Hessen,B2C,10.829001023900368,8.922924930641832,2,-0.8064647576833305,0.7144361331351681
CUS6065,44726.229999999996,7195,305,Water,Brandenburg,B2C,10.708337767391065,8.881280595070423,2,-0.9701194049149902,0.3801193695392741
CUS6066,43915.4,7230,283,Water,Thüringen,B2C,10.690043105610801,8.886132618174951,0,-1.0977498110906572,-0.8887516439440117
CUS6067,52362.96,7792,311,Alcoholic Beverages,Baden-Württemberg,B2C,10.865973847416114,8.96098117384356,2,-0.745919919997619,0.7088803970386166
CUS6068,44303.58,6857,287,Water,Baden-Württemberg,B2C,10.698843336693777,8.833171133022866,0,-1.1115227779159325,-0.6545906722922226
CUS6069,218966.44,41446,275,Water,Sachsen-Anhalt,B2B,12.296678321946208,10.632170781587089,3,1.5643159065568975,-1.5987881673946895
CUS607,54642.75,7000,287,Alcoholic Beverages,Baden-Württemberg,B2C,10.908590122929201,8.853808274977197,0,-0.9234833633765955,-0.6716293639587319
